,Unnamed: 0,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
2957,16963,10.5,2.35137525716348,0,0,0,1,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,4610,15,8170,18
2958,16969,15.1821862348178,2.72012278233648,1,0,0,1,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,740,2,7870,17
2959,16971,31.25,3.44201937618241,0,0,0,0,1,0,0,1,0,0,27.0,7.29,19.683,53.1441,1410,4,7290,14
2960,16973,8.65384615384615,2.15800386418294,1,0,0,1,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,3600,11,8170,18
2961,16974,26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,41.5,17.2225,71.473375,296.61450625,6320,19,770,4
2962,16978,31.25,3.44201937618241,1,0,0,0,1,0,0,1,0,0,23.0,5.29,12.167,27.9841,800,2,8190,18
2963,16989,13.7362637362637,2.6200393237795,1,0,1,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,4700,16,5390,9
2964,17000,16.8269230769231,2.82298016777619,1,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,2310,8,7860,17
2965,17007,13.4615384615385,2.59983661646198,0,0,0,0,0,1,0,1,0,0,4.0,0.16,0.064,0.0256,1310,4,7290,14
2966,17034,16.8269230769231,2.82298016777619,1,0,0,0,1,0,0,1,0,0,26.0,6.76,17.576,45.6976,2330,8,7860,17
2967,17039,10.0961538461538,2.3121545440102,1,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,100000,11,5070,9
2968,17050,18.0769230769231,2.89463615668262,0,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,7210,20,6170,10
2969,17054,9.58333333333333,2.26002547857525,1,0,1,0,0,0,0,1,0,0,18.0,3.24,5.832,10.4976,4720,16,5090,9
2970,17061,20.5769230769231,3.02417020887452,1,0,0,0,1,0,0,1,0,0,24.0,5.76,13.824,33.1776,7330,20,3580,6
2971,17069,6.00961538461539,1.79336075059503,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,4720,16,8680,20
2972,17079,28.8461538461538,3.36197666850887,0,0,1,0,0,0,0,1,0,0,35.0,12.25,42.875,150.0625,9600,22,4090,7
2973,17081,13.1578947368421,2.57702193869581,0,0,1,0,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,8810,21,3895,6
2974,17091,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,34.0,11.56,39.304,133.6336,4700,16,5390,9
2975,17114,18.75,2.93119375241642,1,0,0,1,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,3255,10,8190,18
2976,17132,35.5769230769231,3.57169719949094,1,0,0,1,0,0,0,1,0,0,30.0,9.0,27.0,81.0,740,2,7290,14
2977,17133,48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,4810,16,6990,12
2978,17135,12.1527777777778,2.49755776734156,0,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,4700,16,4970,9
2979,17138,10.5769230769231,2.35867455964509,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,4760,16,4795,9
2980,17139,33.0,3.49650756146648,1,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,3420,10,7480,14
2981,17145,15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,1,0,0,16.0,2.56,4.096,6.5536,5000,17,9590,22
2982,17152,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,6230,19,770,4
2983,17153,16.6666666666667,2.81341071676004,1,0,0,0,0,1,0,1,0,0,18.0,3.24,5.832,10.4976,2010,6,8270,18
2984,17156,14.9038461538462,2.70161931077192,1,0,1,0,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,5520,17,9470,22
2985,17157,11.4644970414201,2.43925504630443,0,0,1,0,0,0,0,1,0,0,12.0,1.44,1.728,2.0736,6355,19,770,4
2986,17159,8.54700854700855,2.14558134418438,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,100000,13,8680,20
2987,17176,17.4714743589744,2.86056951434428,0,0,0,0,1,0,0,1,0,0,17.0,2.89,4.913,8.3521,4760,16,4670,9
2988,17177,13.2326923076923,2.58269045762701,0,0,1,0,0,0,0,1,0,0,18.0,3.24,5.832,10.4976,4700,16,5275,9
2989,17190,12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,1,0,0,7.0,0.49,0.343,0.2401,5610,17,4265,7
2990,17203,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,5700,17,7890,17
2991,17204,9.82905982905983,2.28534328655954,0,0,1,0,0,0,0,1,0,0,16.0,2.56,4.096,6.5536,5240,17,7870,17
2992,17205,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,30.0,9.0,27.0,81.0,9620,22,8190,18
2993,17206,32.6923076923077,3.48713981146288,0,0,0,0,0,1,0,1,0,0,23.0,5.29,12.167,27.9841,1650,5,2190,5
2994,17208,15.8653846153846,2.76413966775325,1,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,630,2,7870,17
2995,17210,48.0769230769231,3.87280229227486,1,0,0,0,0,1,0,1,0,0,23.0,5.29,12.167,27.9841,2200,8,7870,17
2996,17221,20.9134615384615,3.04039304438141,1,0,0,0,1,0,0,1,0,0,8.0,0.64,0.512,0.4096,1965,5,7460,14
2997,17222,17.3076923076923,2.85115104474288,0,0,1,0,0,0,0,1,0,0,7.0,0.49,0.343,0.2401,3850,12,9470,22
2998,17230,10.5769230769231,2.35867455964509,1,0,0,1,0,0,0,1,0,0,12.5,1.5625,1.953125,2.44140625,5840,17,6990,12
2999,17231,14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,1,0,0,12.5,1.5625,1.953125,2.44140625,5120,17,8590,19
3000,17234,20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,1,0,0,11.0,1.21,1.331,1.4641,3220,10,8190,18
3001,17241,12.0192307692308,2.48650793115497,0,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,8220,21,2370,5
3002,17242,6.41025641025641,1.8578992717326,1,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,4610,15,8370,18
3003,17249,7.21153846153846,1.97568230738898,0,0,1,0,0,0,0,1,0,0,23.0,5.29,12.167,27.9841,310,1,8680,20
3004,17251,8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,1,0,0,20.5,4.2025,8.615125,17.66100625,5700,17,9170,21
3005,17254,38.4615384615385,3.64965874096066,1,0,0,0,1,0,0,1,0,0,17.0,2.89,4.913,8.3521,800,2,9180,21
3006,17257,23.5576923076923,3.1594524043974,0,0,0,1,0,0,0,1,0,0,28.5,8.1225,23.149125,65.97500625,9620,22,9160,21
3007,17267,38.4615384615385,3.64965874096066,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,8220,21,2670,6
3008,17293,11.0576923076923,2.40312632221592,0,0,0,1,0,0,0,1,0,0,14.0,1.96,2.744,3.8416,8140,21,2870,6
3009,17294,16.3461538461538,2.79399263090294,0,0,1,0,0,0,0,1,0,0,34.0,11.56,39.304,133.6336,4250,14,7770,16
3010,17295,72.1153846153846,4.27826740038303,1,0,0,0,1,0,0,1,0,0,21.0,4.41,9.261,19.4481,430,1,570,3
3011,17299,7.21153846153846,1.97568230738898,1,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4040,13,8680,20
3012,17300,8.17307692307692,2.10084545034299,0,1,0,0,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,4020,13,8680,20
3013,17310,15.3846153846154,2.7333680090865,1,0,0,0,1,0,0,1,0,0,34.0,11.56,39.304,133.6336,100000,17,6870,12
3014,17317,11.4347165991903,2.43665404353757,1,0,0,0,1,0,0,1,0,0,38.0,14.44,54.872,208.5136,9620,22,1180,5
3015,17338,14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,1,0,0,27.0,7.29,19.683,53.1441,2540,8,7860,17
3016,17349,17.1153846153846,2.83997774414476,0,0,1,0,0,0,0,1,0,0,12.0,1.44,1.728,2.0736,6440,19,770,4
3017,17358,17.3076923076923,2.85115104474288,0,0,0,1,0,0,0,1,0,0,17.0,2.89,4.913,8.3521,4920,16,7070,13
3018,17362,18.75,2.93119375241642,1,0,0,1,0,0,0,1,0,0,30.5,9.3025,28.372625,86.53650625,910,2,6890,12
3019,17364,9.23076923076923,2.22254238532051,0,0,1,0,0,0,0,1,0,0,8.0,0.64,0.512,0.4096,9130,22,8680,20
3020,17368,23.9316239316239,3.17520076136554,0,0,0,0,1,0,0,1,0,0,19.0,3.61,6.859,13.0321,800,2,7470,14
3021,17389,12.6923076923077,2.54099611643904,1,0,0,1,0,0,0,1,0,0,17.0,2.89,4.913,8.3521,5700,17,9480,22
3022,17395,13.4615384615385,2.59983661646198,1,0,0,1,0,0,0,1,0,0,15.5,2.4025,3.723875,5.77200625,5700,17,8080,18
3023,17402,7.21153846153846,1.97568230738898,0,1,0,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,4250,14,7770,16
3024,17420,11.0,2.39789527279837,0,0,0,1,0,0,0,1,0,0,11.5,1.3225,1.520875,1.74900625,4760,16,5580,9
3025,17443,16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,2310,8,7860,17
3026,17444,17.7884615384615,2.878550018931,1,0,0,0,0,1,0,1,0,0,2.0,0.04,0.008,0.0016,2320,8,7860,17
3027,17445,9.34065934065934,2.23437684296751,0,1,0,0,0,0,0,1,0,0,41.0,16.81,68.921,282.5761,6320,19,770,4
3028,17455,19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,35.0,12.25,42.875,150.0625,8300,21,8190,18
3029,17494,9.94694960212202,2.29726593151645,1,0,0,1,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,4610,15,8170,18
3030,17501,6.00961538461539,1.79336075059503,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,4720,16,8680,20
3031,17502,22.1153846153846,3.09627350277587,0,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,6260,19,770,4
3032,17504,17.3076923076923,2.85115104474288,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,2320,8,7860,17
3033,17505,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,4700,16,5090,9
3034,17506,25.6410256410256,3.24419363285249,1,0,0,1,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,3255,10,8190,18
3035,17507,9.61538461538461,2.26336437984076,0,1,0,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,3930,12,7680,16
3036,17508,13.4615384615385,2.59983661646198,1,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,2010,6,8370,18
3037,17518,12.7403846153846,2.54477683927895,1,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,2010,6,8290,18
3038,17528,26.7379679144385,3.28608457456165,0,0,0,1,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,8720,21,2190,5
3039,17529,11.3247863247863,2.42699380362257,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,3800,12,9470,22
3040,17533,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,9620,22,670,3
3041,17538,10.989010989011,2.39689577246529,1,1,0,0,0,0,0,1,0,0,26.0,6.76,17.576,45.6976,4030,13,8680,20
3042,17541,16.0,2.77258872223978,1,0,0,0,1,0,0,1,0,0,7.0,0.49,0.343,0.2401,4040,13,8660,20
3043,17542,12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,4030,13,8680,20
3044,17543,24.0384615384615,3.17965511171492,0,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,7010,20,9570,22
3045,17544,24.3589743589744,3.19290033846494,0,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,710,2,3365,6
3046,17553,12.0879120879121,2.49220595226961,1,1,0,0,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,4230,14,8660,20
3047,17573,11.7788461538462,2.46630522383745,1,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,5160,17,6870,12
3048,17575,14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,1,0,0,23.0,5.29,12.167,27.9841,4040,13,8680,20
3049,17576,17.9487179487179,2.88751868891376,1,0,0,1,0,0,0,1,0,0,39.0,15.21,59.319,231.3441,5600,17,1180,5
3050,17588,72.1153846153846,4.27826740038303,0,0,0,0,1,0,0,1,0,0,20.0,4.0,8.0,16.0,2000,6,7870,17
3051,17604,6.73173076923077,1.90683228284178,1,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,2540,8,8470,18
3052,17616,42.7350427350427,3.75501925661848,1,0,0,0,0,1,0,1,0,0,17.0,2.89,4.913,8.3521,2200,8,7870,17
3053,17623,21.6346153846154,3.07429459605709,1,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,700,2,6170,10
3054,17643,14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,3500,10,8190,18
3055,17665,11.094674556213,2.40646522348144,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,8140,21,2670,6
3056,17678,47.542735042735,3.86162899167674,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,3255,10,8190,18
3057,17710,20.1923076923077,3.00530172457014,1,0,0,0,1,0,0,1,0,0,30.0,9.0,27.0,81.0,4230,14,8660,20
3058,17733,7.14285714285714,1.96611285637283,0,1,0,0,0,0,0,1,0,0,36.0,12.96,46.656,167.9616,9640,22,1990,5
3059,17743,4.65686274509804,1.53834199075037,0,0,1,0,0,0,0,1,0,0,29.0,8.41,24.389,70.7281,8255,21,2980,6
3060,17746,15.0,2.70805020110221,0,0,1,0,0,0,0,1,0,0,18.0,3.24,5.832,10.4976,6355,19,770,4
3061,17806,19.1730769230769,2.95350705138041,1,0,0,0,0,1,0,1,0,0,15.0,2.25,3.375,5.0625,2310,8,7860,17
3062,17807,39.4230769230769,3.67435135355103,1,0,0,0,1,0,0,1,0,0,18.0,3.24,5.832,10.4976,4965,16,7390,14
3063,17810,5.76923076923077,1.75253875607477,0,0,0,0,1,0,0,1,0,0,11.0,1.21,1.331,1.4641,4850,16,4090,7
3064,17812,14.0596153846154,2.64330653071784,1,0,0,1,0,0,0,1,0,0,26.0,6.76,17.576,45.6976,5120,17,8660,20
3065,17819,64.9038461538462,4.1729068847252,0,0,0,0,1,0,0,1,0,0,31.0,9.61,29.791,92.3521,710,2,6870,12
3066,17827,38.4615384615385,3.64965874096066,1,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,735,2,580,3
3067,17828,51.4423076923077,3.94046094074868,1,0,0,0,1,0,0,1,0,0,19.0,3.61,6.859,13.0321,430,1,6870,12
3068,17831,19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,21.0,4.41,9.261,19.4481,4850,16,4560,8
3069,17834,34.6153846153846,3.54429822530283,0,0,0,0,1,0,0,1,0,0,8.0,0.64,0.512,0.4096,565,2,6970,12
3070,17838,48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,4920,16,7070,13
3071,17839,28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,1,0,0,20.0,4.0,8.0,16.0,136,1,8590,19
3072,17845,15.0,2.70805020110221,1,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,910,2,6870,12
3073,17847,22.3076923076923,3.10493156551898,0,0,0,0,1,0,0,1,0,0,13.0,1.69,2.197,2.8561,2825,9,8560,19
3074,17875,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,3945,12,9590,22
3075,17878,13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,6230,19,5380,9
3076,17879,21.3333333333333,3.06027079469156,0,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,4700,16,5275,9
3077,17901,7.21153846153846,1.97568230738898,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,100000,21,5070,9
3078,17904,28.8461538461538,3.36197666850887,1,0,0,0,1,0,0,1,0,0,28.0,7.84,21.952,61.4656,420,1,9170,21
3079,17914,14.0224358974359,2.64065861098223,0,0,0,1,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4700,16,5590,9
3080,17917,12.5,2.52572864430826,1,0,1,0,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,5700,17,9470,22
3081,17922,36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,8.0,0.64,0.512,0.4096,50,1,4980,9
3082,17923,31.25,3.44201937618241,1,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,1050,3,8190,18
3083,17924,19.7115384615385,2.98120417299108,0,0,0,1,0,0,0,1,0,0,11.0,1.21,1.331,1.4641,3255,10,8270,18
3084,17950,12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,7750,21,3490,6
3085,17957,26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,2.0,0.04,0.008,0.0016,800,2,2180,5
3086,17958,16.1538461538462,2.78215817325593,0,0,0,1,0,0,0,1,0,0,17.5,3.0625,5.359375,9.37890625,3740,12,9470,22
3087,17959,25.0,3.2188758248682,1,0,0,1,0,0,0,1,0,0,16.5,2.7225,4.492125,7.41200625,4700,16,4990,9
3088,17995,16.4,2.79728133483015,0,0,1,0,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,7315,20,770,4
3089,17996,10.1214574898785,2.31465767422831,1,0,0,1,0,0,0,1,0,0,3.0,0.09,0.027,0.0081,3648,11,7480,14
3090,17997,13.0,2.56494935746154,0,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,6440,19,770,4
3091,17998,11.0,2.39789527279837,0,0,0,1,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,4760,16,5580,9
3092,18001,29.3803418803419,3.38032580717707,0,0,1,0,0,0,0,1,0,0,44.0,19.36,85.184,374.8096,420,1,8370,18
3093,18039,12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,5350,17,1390,5
3094,18044,27.7777777777778,3.32423634052603,0,0,0,0,0,1,0,1,0,0,18.0,3.24,5.832,10.4976,7700,21,2190,5
3095,18049,12.5,2.52572864430826,1,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,4040,13,8690,20
3096,18055,16.8067226890756,2.82177896643055,0,0,0,1,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,9130,22,6470,11
3097,18057,23.0769230769231,3.13883311719466,0,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,220,1,9170,21
3098,18066,22.5961538461538,3.11777970799683,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,6200,19,770,4
3099,18080,72.1153846153846,4.27826740038303,0,0,0,0,1,0,0,1,0,0,36.0,12.96,46.656,167.9616,10,1,3895,6
3100,18104,19.7115384615385,2.98120417299108,1,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,2310,8,7860,17
3101,18125,12.9437869822485,2.5606159033087,1,0,0,1,0,0,0,1,0,0,17.5,3.0625,5.359375,9.37890625,3510,10,8190,18
3102,18141,32.0512820512821,3.4673371841667,0,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,1530,4,2190,5
3103,18144,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,2.0,0.04,0.008,0.0016,2310,8,7860,17
3104,18158,15.8119658119658,2.76076698327461,1,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,5700,17,7390,14
3105,18164,27.4038461538462,3.31068337412132,0,0,0,0,1,0,0,1,0,0,16.0,2.56,4.096,6.5536,5240,17,6670,11
3106,18183,17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,1,0,0,4.0,0.16,0.064,0.0256,3649,11,8190,18
3107,18187,26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,540,2,6990,12
3108,18230,10.2857142857143,2.33075596996074,0,0,1,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,4110,13,8680,20
3109,18232,16.4571428571429,2.80075959920648,1,0,0,0,0,1,0,1,0,0,1.0,0.01,0.001,0.0001,4110,13,8680,20
3110,18257,11.5384615384615,2.44568593663472,0,0,1,0,0,0,0,1,0,0,37.0,13.69,50.653,187.4161,9620,22,1480,5
3111,18273,14.4230769230769,2.66882948794893,0,1,0,0,0,0,0,1,0,0,16.0,2.56,4.096,6.5536,6230,19,770,4
3112,18298,20.0,2.99573227355399,1,0,0,0,0,1,0,1,0,0,22.0,4.84,10.648,23.4256,1105,3,7380,14
3113,18320,15.3846153846154,2.7333680090865,0,0,1,0,0,0,0,1,0,0,7.0,0.49,0.343,0.2401,9720,22,6170,10
3114,18322,17.9765886287625,2.88907027960518,1,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,8740,21,3570,6
3115,18323,14.2140468227425,2.65423068852778,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,1.0,8220,21,3570,6
3116,18332,26.9230769230769,3.29298379702192,1,0,0,0,0,1,0,1,0,0,8.0,0.64,0.512,0.4096,1220,3,9380,22
3117,18335,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,1,0,0,29.0,8.41,24.389,70.7281,3500,10,8270,18
3118,18336,21.6346153846154,3.07429459605709,0,0,1,0,0,0,0,1,0,0,30.0,9.0,27.0,81.0,9130,22,4690,9
3119,18342,57.6923076923077,4.05512384906882,0,0,0,0,1,0,0,1,0,0,10.0,1.0,1.0,1.0,1530,4,3895,6
3120,18375,5.55555555555556,1.71479842809193,1,0,1,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,310,1,8680,20
3121,18378,16.8269230769231,2.82298016777619,0,0,0,0,0,1,0,1,0,0,32.0,10.24,32.768,104.8576,230,1,7870,17
3122,18382,29.8076923076923,3.39476649133186,1,0,0,0,0,1,0,1,0,0,22.0,4.84,10.648,23.4256,430,1,670,3
3123,18401,38.2211538461538,3.64338912794706,0,0,0,0,1,0,0,1,0,0,10.0,1.0,1.0,1.0,120,1,6870,12
3124,18403,14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,140,1,1070,5
3125,18411,20.0854700854701,2.99999667234045,1,0,0,0,1,0,0,1,0,0,4.0,0.16,0.064,0.0256,2630,9,3980,6
3126,18414,12.8846153846154,2.55603399380358,1,0,0,1,0,0,0,1,0,0,19.0,3.61,6.859,13.0321,5120,17,8590,19
3127,18420,16.0,2.77258872223978,1,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,4040,13,8660,20
3128,18421,12.0192307692308,2.48650793115497,1,0,0,0,1,0,0,1,0,0,5.0,0.25,0.125,0.0625,2145,7,7270,14
3129,18424,27.0192307692308,3.29654886318642,0,0,0,1,0,0,0,1,0,0,33.0,10.89,35.937,118.5921,230,1,7870,17
3130,18429,14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,1,0,0,30.0,9.0,27.0,81.0,4700,16,4970,9
3131,18433,10.8974358974359,2.38852752279477,1,0,0,1,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,410,1,4690,9
3132,18443,15.3846153846154,2.7333680090865,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,7750,21,3180,6
3133,18460,17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,4700,16,5070,9
3134,18469,24.5192307692308,3.1994577390111,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,630,2,7580,16
3135,18470,16.8269230769231,2.82298016777619,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,4850,16,1590,5
3136,18478,26.9230769230769,3.29298379702192,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,140,1,2780,6
3137,18479,17.0940170940171,2.83872852474433,0,0,1,0,0,0,0,1,0,0,25.0,6.25,15.625,39.0625,100000,21,3960,6
3138,18503,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,6.0,0.36,0.216,0.1296,4110,13,8680,20
3139,18512,12.5,2.52572864430826,0,0,1,0,0,0,0,1,0,0,30.0,9.0,27.0,81.0,6355,19,770,4
3140,18519,10.0,2.30258509299405,0,1,0,0,0,0,0,1,0,0,13.0,1.69,2.197,2.8561,4020,13,8680,20
3141,18521,8.54700854700855,2.14558134418438,1,0,0,1,0,0,0,1,0,0,30.0,9.0,27.0,81.0,5300,17,8660,20
3142,18527,25.5288461538462,3.23980903453467,1,0,0,0,1,0,0,1,0,0,17.0,2.89,4.913,8.3521,740,2,7890,17
3143,18528,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,9.0,0.81,0.729,0.6561,6355,19,770,4
3144,18548,29.0991902834008,3.37071034847763,0,0,0,0,0,1,0,1,0,0,29.0,8.41,24.389,70.7281,2200,8,7870,17
3145,18554,9.85576923076923,2.28805699243114,1,0,0,0,1,0,0,1,0,0,16.0,2.56,4.096,6.5536,4760,16,4770,9
3146,18558,13.9423076923077,2.63492793627325,0,0,1,0,0,0,0,1,0,0,19.0,3.61,6.859,13.0321,4210,14,7770,16
3147,18564,55.668016194332,4.01940576646674,0,0,0,0,1,0,0,1,0,0,9.0,0.81,0.729,0.6561,8740,21,7290,14
3148,18565,10.7618343195266,2.37600601599673,1,0,0,0,1,0,0,1,0,0,19.0,3.61,6.859,13.0321,4760,16,5080,9
3149,18589,34.7222222222222,3.54737989184024,0,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,3255,10,8190,18
3150,18598,31.7307692307692,3.4572868483132,1,0,0,0,1,0,0,1,0,0,6.0,0.36,0.216,0.1296,630,2,770,4
3151,18604,20.0,2.99573227355399,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,7750,21,2380,5
3152,18605,17.8571428571429,2.88240358824699,0,0,0,0,1,0,0,1,0,0,3.0,0.09,0.027,0.0081,100000,20,7680,16
3153,18617,14.5,2.67414864942653,0,0,0,1,0,0,0,1,0,0,15.5,2.4025,3.723875,5.77200625,4250,14,7770,16
3154,18618,25.6410256410256,3.24419363285249,1,0,0,0,1,0,0,1,0,0,11.0,1.21,1.331,1.4641,40,1,7470,14
3155,18624,11.8343195266272,2.47100374461901,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,7810,21,1180,5
3156,18639,16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,1,0,0,1.0,0.01,0.001,0.0001,7010,20,8790,21
3157,18654,21.7948717948718,3.08167470335472,1,0,0,1,0,0,0,1,0,0,25.5,6.5025,16.581375,42.28250625,350,1,8190,18
3158,18673,11.0576923076923,2.40312632221592,0,0,1,0,0,0,0,1,0,0,5.0,0.25,0.125,0.0625,4030,13,8680,20
