"","abdt","tg","inuidur1","inuidur2","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld"
"7390",10775,4,22,22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7391",10859,5,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"7392",10516,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7393",10719,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"7394",10628,2,12,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7395",10544,0,21,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"7396",10565,2,25,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7397",10838,0,4,4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"7398",10852,0,9,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7399",10775,3,26,21,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"7400",10586,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"7401",10691,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7402",10803,0,6,6,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7403",10698,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7404",10600,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"7405",10747,0,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7406",10621,1,17,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7407",10656,2,7,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"7408",10691,5,11,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7409",10586,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7410",10600,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7411",10691,0,7,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7412",10803,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7413",10845,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7414",10530,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7415",10670,3,16,16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7416",10635,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7417",10831,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"7418",10607,2,7,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"7419",10635,5,22,17,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7420",10719,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"7421",10572,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"7422",10789,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
"7423",10810,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7424",10831,4,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"7425",10663,5,8,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7426",10698,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7427",10866,2,27,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"7428",10789,3,25,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7429",10747,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"7430",10810,5,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
"7431",10544,2,8,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"7432",10761,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7433",10516,2,7,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7434",10824,3,22,22,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"7435",10831,0,22,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"7436",10558,0,16,16,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"7437",10565,0,20,14,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"7438",10803,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"7439",10565,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"7440",10593,6,8,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7441",10572,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7442",10852,3,16,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"7443",10747,1,32,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"7444",10873,5,26,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"7445",10628,6,8,8,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7446",10838,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"7447",10705,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7448",10866,3,4,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"7449",10733,0,23,23,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
"7450",10593,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"7451",10663,5,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"7452",10670,2,41,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"7453",10761,0,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"7454",10593,6,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"7455",10530,4,27,27,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
"7456",10586,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"7457",10873,1,27,27,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"7458",10775,5,9,9,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"7459",10614,0,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"7460",10600,6,16,16,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"7461",10628,6,24,24,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"7462",10754,1,11,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"7463",10628,0,7,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"7464",10537,0,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7465",10775,0,38,38,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7466",10705,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
"7467",10635,3,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7468",10838,0,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"7469",10656,6,27,27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7470",10530,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7471",10607,5,27,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"7472",10614,0,27,27,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"7473",10509,4,30,22,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"7474",10796,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"7475",10502,1,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"7476",10509,6,24,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"7477",10432,0,27,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"7478",10866,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"7479",10810,4,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"7480",10579,5,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"7481",10593,1,9,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7482",10754,1,27,27,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"7483",10586,2,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7484",10838,5,8,8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7485",10523,5,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"7486",10775,2,13,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7487",10523,1,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"7488",10425,4,17,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"7489",10684,0,17,17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"7490",10516,3,27,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"7491",10565,0,13,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7492",10859,0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7493",10852,2,20,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7494",10649,5,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"7495",10649,6,27,27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"7496",10824,3,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7497",10579,0,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"7498",10796,3,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7499",10530,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"7500",10796,4,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7501",10845,2,27,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7502",10873,1,23,23,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"7503",10852,5,24,24,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"7504",10796,2,17,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7505",10635,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7506",10677,4,16,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7507",10866,3,27,27,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"7508",10614,6,27,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7509",10733,6,13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"7510",10733,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7511",10712,2,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"7512",10691,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7513",10670,6,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7514",10859,0,21,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"7515",10572,6,16,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7516",10537,2,27,27,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7517",10614,3,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7518",10537,6,13,13,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7519",10593,2,11,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7520",10593,0,16,16,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7521",10880,0,28,28,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"7522",10705,2,27,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"7523",10803,4,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7524",10845,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7525",10796,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"7526",10537,3,27,27,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"7527",10677,3,26,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7528",10740,1,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7529",10530,0,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7530",10705,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7531",10579,2,18,18,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7532",10537,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7533",10586,4,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7534",10558,0,27,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"7535",10523,3,4,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"7536",10838,1,27,27,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"7537",10684,5,6,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"7538",10866,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"7539",10572,0,6,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7540",10831,1,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7541",10530,5,17,17,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7542",10754,2,12,12,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"7543",10558,2,22,22,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"7544",10796,3,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"7545",10593,4,20,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7546",10579,3,24,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"7547",10712,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7548",10628,2,14,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7549",10670,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7550",10740,5,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"7551",10670,2,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7552",10803,3,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"7553",10775,0,19,19,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7554",10418,0,27,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"7555",10600,3,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7556",10411,5,27,27,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"7557",10565,0,2,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"7558",10754,4,12,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"7559",10684,0,20,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7560",10719,6,4,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7561",10726,0,15,15,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7562",10551,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7563",10789,2,28,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"7564",10614,0,27,27,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7565",10586,2,12,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"7566",10761,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7567",10523,5,24,24,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"7568",10635,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7569",10817,5,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7570",10831,0,3,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"7571",10586,2,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7572",10726,5,4,4,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7573",10845,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7574",10824,3,15,15,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"7575",10579,6,12,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"7576",10593,0,11,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"7577",10698,4,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7578",10558,0,10,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"7579",10530,6,22,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"7580",10579,3,9,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7581",10754,4,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7582",10558,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7583",10733,0,8,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"7584",10712,0,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7585",10621,3,27,27,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7586",10551,0,22,16,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"7587",10656,4,27,27,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"7588",10656,1,3,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"7589",10796,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"7590",10600,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7591",10579,5,8,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7592",10754,3,20,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7593",10621,6,5,5,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7594",10859,4,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"7595",10656,3,27,27,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7596",10782,1,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7597",10439,6,27,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"7598",10579,6,8,8,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7599",10586,4,9,9,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"7600",10789,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"7601",10621,6,7,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"7602",10747,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"7603",10796,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7604",10670,3,27,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7605",10782,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"7606",10551,0,14,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7607",10523,3,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"7608",10789,2,6,6,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"7609",10768,3,16,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7610",10803,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"7611",10572,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7612",10831,0,27,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7613",10614,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7614",10530,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7615",10544,4,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7616",10621,4,26,26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7617",10775,2,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7618",10782,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7619",10775,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7620",10516,2,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"7621",10691,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"7622",10740,4,13,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"7623",10740,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"7624",10831,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7625",10656,1,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7626",10796,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"7627",10551,6,13,13,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7628",10747,0,27,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"7629",10775,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7630",10579,1,18,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7631",10775,2,10,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7632",10614,2,27,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7633",10614,5,20,20,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0
"7634",10852,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7635",10733,4,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7636",10425,4,10,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"7637",10649,6,10,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"7638",10530,3,9,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7639",10628,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7640",10726,3,6,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"7641",10544,6,27,27,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"7642",10593,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"7643",10607,0,4,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"7644",10614,3,10,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7645",10593,6,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7646",10642,4,17,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7647",10873,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"7648",10691,0,9,9,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,1,0
"7649",10747,0,6,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7650",10663,5,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"7651",10586,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"7652",10677,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"7653",10614,4,22,22,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"7654",10747,2,4,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"7655",10691,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"7656",10859,1,7,7,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"7657",10726,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"7658",10789,0,6,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"7659",10670,1,16,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7660",10614,2,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"7661",10621,6,6,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
