rownames,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
13147,17.307692307692307,2.8511510447428834,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,1e+05,13,8660,20
13152,33.55119825708061,3.513072578341175,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,230,1,7860,17
13160,17.647058823529413,2.870569130599985,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,710,2,7390,14
13162,15.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,3030,10,1090,5
13175,16.642011834319526,2.811930331589602,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,16.0,64.0,256.0,540,2,6990,12
13201,5.769230769230769,1.7525387560747736,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,3420,10,7480,14
13217,24.51923076923077,3.199457739011099,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,7330,20,4265,7
13220,8.241758241758241,2.109213700013506,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,2300,8,8470,18
13221,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,5300,17,8660,20
13227,13.675213675213675,2.6155849734301166,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.76,17.576,45.6976,4700,16,4870,9
13230,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,7750,21,3960,6
13234,7.6923076923076925,2.0402208285265546,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,5700,17,8370,18
13235,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,1965,5,7870,17
13237,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.5,3.4225,6.331625,11.71350625,9200,22,6080,10
13243,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,5520,17,9470,22
13244,276.9230769230769,5.6237397669826645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,565,2,7290,14
13268,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,7750,21,3070,6
13270,11.464497041420119,2.4392550463044285,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,3.24,5.832,10.4976,5120,17,9470,22
13274,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.2025,0.091125,0.04100625,9130,22,4970,9
13277,31.53846153846154,3.4512078022368167,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,120,1,6870,12
13278,10.0,2.302585092994046,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,4120,13,8660,20
13283,13.461538461538462,2.5998366164619773,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,5.76,13.824,33.1776,5330,17,6890,12
13297,30.173992673992675,3.406980383625803,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,1020,3,7380,14
13305,15.384615384615385,2.7333680090865,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.5,6.5025,16.581375,42.28250625,430,1,7070,13
13307,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,350,1,7970,18
13310,33.65384615384615,3.5161273483361324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,1e+05,22,490,2
13317,18.681318681318682,2.9275240235274573,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,4110,13,8680,20
13318,16.111057692307693,2.779505849428991,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,5400,17,6890,12
13342,15.384615384615385,2.7333680090865,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,5240,17,7180,13
13354,10.683760683760683,2.3687248954985907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,8.41,24.389,70.7281,8220,21,3390,6
13355,20.903010033444815,3.0398931693397606,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,1540,4,3080,6
13356,13.736263736263735,2.6200393237794968,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,430,1,3980,6
13358,11.057692307692308,2.403126322215923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,12.96,46.656,167.9616,4230,14,8190,18
13359,6.410256410256411,1.8578992717326002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,5.76,13.824,33.1776,9640,22,4970,9
13361,8.241758241758241,2.109213700013506,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,2300,8,8470,18
13365,18.46153846153846,2.9156895658804545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,8140,21,3080,6
13366,5.769230769230769,1.7525387560747736,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,4510,15,8980,21
13372,21.634615384615383,3.074294596057093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,8030,21,2880,6
13373,28.846153846153847,3.361976668508874,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,3.61,6.859,13.0321,7300,20,580,3
13381,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,7200,20,8770,21
13388,15.034965034965035,2.7103784908618014,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,7750,21,3570,6
13415,25.0,3.2188758248682006,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,7700,21,3570,6
13416,12.98076923076923,2.5634689722911026,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,7950,21,3570,6
13419,13.461538461538462,2.5998366164619773,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,2430,8,7860,17
13420,5.4945054945054945,1.7037485919053417,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,2040,6,9160,21
13421,6.181318681318682,1.8215316275617253,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,16.0,64.0,256.0,2040,6,9160,21
13427,10.192307692307692,2.32163328796474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,2200,8,7870,17
13428,15.532544378698224,2.7429374601026506,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,7750,21,8790,21
13437,8.653846153846153,2.158003864182938,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,9.3025,28.372625,86.53650625,3600,11,8270,18
13465,14.792899408284024,2.6941472959332184,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,5240,17,6170,10
13468,23.504273504273506,3.157182255862861,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.76,17.576,45.6976,1050,3,8190,18
13469,12.01923076923077,2.486507931154974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,1107,3,7380,14
13473,27.781623931623933,3.3243747924795746,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,230,1,7860,17
13474,26.495726495726494,3.2769834556754813,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,2320,8,7860,17
13501,48.07692307692308,3.872802292274865,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,3060,10,8190,18
13510,11.618589743589743,2.4526063794792927,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,5700,17,8370,18
13511,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,20,1,7380,14
13525,14.5,2.6741486494265287,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,4710,16,6990,12
13527,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,5100,17,6670,11
13529,17.62876254180602,2.8695318034645205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,9.3025,28.372625,86.53650625,4220,14,4580,8
13533,13.75,2.6210388241125804,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,9.61,29.791,92.3521,9620,22,4470,8
13534,35.256410256410255,3.562647363971025,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,1740,5,7390,14
13535,12.01923076923077,2.486507931154974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,1.5625,1.953125,2.44140625,420,1,8370,18
13537,27.884615384615383,3.3280751168331926,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,3255,10,8190,18
13538,3.021978021978022,1.1059115911497213,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,4300,15,8590,19
13548,14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,3630,11,8590,19
13551,14.423076923076923,2.668829487948929,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,3600,11,8270,18
13554,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,7720,21,3490,6
13556,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,5610,17,4265,7
13558,15.384615384615385,2.7333680090865,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,0.3025,0.166375,0.09150625,5620,17,5380,9
13568,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,4700,16,5090,9
13569,5.128205128205129,1.6347557204183902,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9620,22,4970,9
13573,13.753846153846155,2.621318505277877,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,4040,13,8680,20
13578,16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,8030,21,3070,6
13580,11.923076923076923,2.47847575945771,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,7210,20,8770,21
13583,12.307692307692308,2.5102244577722903,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.5,10.5625,34.328125,111.56640625,4030,13,4970,9
13584,18.75,2.9311937524164198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,5420,17,6670,11
13586,18.181818181818183,2.900422093749666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,3.61,6.859,13.0321,4700,16,5380,9
13590,41.82692307692308,3.733540224941357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,2310,8,7860,17
13595,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,5240,17,6680,11
13600,36.53846153846154,3.5983654465731045,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,4760,16,4890,9
13601,16.826923076923077,2.822980167776187,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,3640,11,7980,18
13603,14.423076923076923,2.668829487948929,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,4230,14,8660,20
13607,14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3500,10,8090,18
13616,16.153846153846153,2.7821581732559317,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,8740,21,3570,6
13617,9.134615384615385,2.2120710854532137,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,530,2,7570,15
13641,10.897435897435898,2.3885275227947704,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,2720,9,7890,17
13649,19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,7750,21,3070,6
13659,9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,8630,21,2290,5
13692,6.903353057199211,1.9320072438863218,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,5620,17,5380,9
13695,6.293706293706293,1.8395501330644035,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,1.3225,1.520875,1.74900625,410,1,7070,13
13696,12.98076923076923,2.5634689722911026,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.5625,0.421875,0.31640625,4700,16,5380,9
13708,13.701923076923077,2.6175361935613783,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,1006,3,5275,9
13718,32.21153846153846,3.472324725677739,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,9.0,27.0,81.0,740,2,5275,9
13728,22.0,3.091042453358316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,3600,11,8190,18
13731,192.30769230769232,5.259096653394756,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,565,2,7290,14
13732,13.846153846153847,2.6280074934286737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,6355,19,570,3
13733,28.846153846153847,3.361976668508874,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.5,9.9225,31.255875,98.45600625,140,1,2270,5
13767,25.0,3.2188758248682006,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,7.29,19.683,53.1441,4700,16,5380,9
13782,15.23076923076923,2.7233176732329984,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,5.76,13.824,33.1776,8220,21,3070,6
13784,6.410256410256411,1.8578992717326002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,5.29,12.167,27.9841,2040,6,9160,21
13791,21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,6200,19,770,4
13796,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,7.29,19.683,53.1441,8810,21,3570,6
13806,14.903846153846153,2.7016193107719197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,3600,11,8270,18
13817,15.384615384615385,2.7333680090865,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,1.3225,1.520875,1.74900625,4700,16,5190,9
13820,41.34615384615385,3.7219794025402813,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,3.61,6.859,13.0321,20,1,6080,10
13826,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,2320,8,7860,17
13829,22.77327935222672,3.1255878904446437,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,4700,16,5090,9
13837,17.78846153846154,2.878550018930998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,6320,19,770,4
13840,24.267399267399266,3.1891338556694633,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,7000,20,8870,21
13854,11.057692307692308,2.403126322215923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,4510,15,8980,21
13858,21.634615384615383,3.074294596057093,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,310,1,8680,20
13859,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,8620,21,670,3
13860,8.333333333333334,2.120263536200091,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,5860,17,7580,16
13862,10.096153846153847,2.3121545440101965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,8.41,24.389,70.7281,9610,22,1090,5
13865,7.6923076923076925,2.0402208285265546,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,5700,17,8370,18
13866,18.75,2.9311937524164198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,8810,21,3980,6
13887,16.346153846153847,2.793992630902935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,1050,3,7380,14
13894,17.78846153846154,2.878550018930998,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,10.89,35.937,118.5921,2010,6,8370,18
13895,13.942307692307692,2.634927936273247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.5,2.1025,3.048625,4.42050625,4220,14,9370,22
13896,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,230,1,7870,17
13897,48.07692307692308,3.872802292274865,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,6.25,15.625,39.0625,230,1,7870,17
13903,26.442307692307693,3.274965291519244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,20,1,4980,9
13904,38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,1107,3,7380,14
13913,15.0,2.70805020110221,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,5400,17,7970,18
13914,16.346153846153847,2.793992630902935,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,5400,17,7480,14
13917,34.61538461538461,3.544298225302829,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,1760,5,9470,22
13918,13.663967611336032,2.614762266678653,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,4400,15,8590,19
13919,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,1e+05,20,6070,10
13923,14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,5700,17,8370,18
13924,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,5810,17,6990,12
13931,22.115384615384617,3.0962735027758685,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,430,1,6690,11
13932,14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,4520,15,8190,18
13933,7.211538461538462,1.9756823073889835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,14.44,54.872,208.5136,4220,14,9190,21
13934,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,1020,3,4170,7
13935,38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,7.84,21.952,61.4656,1010,3,8190,18
13946,12.01923076923077,2.486507931154974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,1010,3,6490,11
13947,14.423076923076923,2.668829487948929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,0.3025,0.166375,0.09150625,5810,17,6890,12
13948,25.0,3.2188758248682006,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,7420,20,770,4
13949,8.241758241758241,2.109213700013506,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,4040,13,8680,20
13967,21.634615384615383,3.074294596057093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,8140,21,3690,6
13968,21.634615384615383,3.074294596057093,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,8140,21,3690,6
13976,8.173076923076923,2.1008454503429896,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,4320,15,1e+05,19
13978,7.77000777000777,2.050271164380056,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,12.25,42.875,150.0625,4140,13,8680,20
13986,15.625,2.7488721956224653,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.41,9.261,19.4481,3510,10,7970,18
13996,13.675213675213675,2.6155849734301166,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,2710,9,6670,11
14018,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.5,2.4025,3.723875,5.77200625,8140,21,3080,6
14025,62.5,4.135166556742356,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,430,1,1280,5
14047,23.931623931623932,3.1752007613655393,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,10.24,32.768,104.8576,150,1,7380,14
14048,12.01923076923077,2.486507931154974,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.5,5.0625,11.390625,25.62890625,4000,13,8680,20
14050,35.57692307692308,3.571697199490943,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,4.41,9.261,19.4481,850,2,6990,12
14051,27.884615384615383,3.3280751168331926,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,2320,8,7860,17
14054,9.368836291913215,2.2373888934375037,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,5240,17,4870,9
14055,40.598290598290596,3.703725962230931,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,4810,16,6990,12
14056,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,2330,8,7860,17
14058,53.84615384615385,3.986130977581868,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,9.61,29.791,92.3521,430,1,7590,16
14059,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,7.84,21.952,61.4656,7010,20,6695,11
14062,28.632478632478634,3.354541690021356,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,1530,4,7290,14
14063,26.923076923076923,3.2929837970219227,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,850,2,7780,16
14072,32.69230769230769,3.48713981146288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,735,2,7390,14
14074,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,800,2,7280,14
