"","wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
"15944",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"420","1","9190","21"
"15946",23.9316239316239,3.17520076136554,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2160","7","9170","21"
"15948",19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"20","1","8680","20"
"15952",27.4038461538462,3.31068337412132,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"2630","9","9380","22"
"15954",40.5982905982906,3.70372596223093,0,0,0,1,0,0,0,1,0,0,37.5,14.0625,52.734375,197.75390625,"2920","9","6670","11"
"15955",76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"1860","5","9590","22"
"15956",40,3.68887945411394,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"2825","9","9180","21"
"15957",10.7142857142857,2.371577964481,0,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,"1107","3","8680","20"
"15958",38.4615384615385,3.64965874096066,0,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"430","1","9370","22"
"15959",16.3461538461538,2.79399263090294,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"1650","5","7460","14"
"15960",48.0769230769231,3.87280229227486,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"60","1","9570","22"
"15961",48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"410","1","7070","13"
"15965",60.5769230769231,4.10391401323825,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"430","1","9570","22"
"15971",28.8461538461538,3.36197666850887,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"5600","17","9480","22"
"15973",64.9038461538462,4.1729068847252,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"4810","16","6990","12"
"15974",40.8653846153846,3.71028336277709,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"2825","9","7470","14"
"15975",75.1201923076923,4.31908939490328,0,0,0,0,0,1,0,1,0,0,34,11.56,39.304,133.6336,"120","1","9370","22"
"15979",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"2320","8","7860","17"
"15980",76.9230769230769,4.3428059215206,1,0,0,0,0,1,0,1,0,0,19,3.61,6.859,13.0321,"120","1","6970","12"
"15981",44.2813765182186,3.79056419403789,1,0,0,1,0,0,0,1,0,0,15,2.25,3.375,5.0625,"5700","17","7270","14"
"15982",26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,"310","1","8680","20"
"15983",18.75,2.93119375241642,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2200","8","7870","17"
"15987",55.7692307692308,4.02122229739314,1,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,"740","2","9190","21"
"15988",51.2820512820513,3.93734081341244,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"110","1","7380","14"
"15989",29.9145299145299,3.39834431267975,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"430","1","7390","14"
"15990",17.8571428571429,2.88240358824699,0,0,0,0,1,0,0,1,0,0,28,7.84,21.952,61.4656,"4760","16","4795","9"
"15991",25.3682487725041,3.23349834373574,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2100","7","7270","14"
"15994",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"230","1","7870","17"
"16003",18.4615384615385,2.91568956588045,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"340","1","8660","20"
"16004",43.2692307692308,3.76744177661704,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"2100","7","9570","22"
"16005",23.0769230769231,3.13883311719466,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"50","1","6780","11"
"16016",17.3076923076923,2.85115104474288,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"1050","3","7380","14"
"16020",58.4293269230769,4.0678179371277,0,0,0,0,1,0,0,1,0,0,25,6.25,15.625,39.0625,"1020","3","7390","14"
"16024",21.6346153846154,3.07429459605709,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"710","2","8660","20"
"16026",120.192307692308,4.78909302414902,0,0,0,0,1,0,0,1,0,0,29,8.41,24.389,70.7281,"860","2","6990","12"
"16027",48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"410","1","7070","13"
"16028",23.8461538461538,3.17162294001766,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"2100","7","7270","14"
"16029",11.5384615384615,2.44568593663472,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"4040","13","8680","20"
"16034",18.3760683760684,2.91104918632395,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","9190","21"
"16035",18.2692307692308,2.90521826601316,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"710","2","9170","21"
"16038",35.2564102564103,3.56264736397102,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2320","8","7860","17"
"16041",25.6410256410256,3.24419363285249,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"2000","6","8180","18"
"16042",19.8461538461538,2.98801022746008,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"2200","8","7870","17"
"16045",70.6730769230769,4.25806469306551,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"430","1","9470","22"
"16046",21.3675213675214,3.06187207605854,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"726","2","9170","21"
"16047",52.8846153846154,3.96811247207919,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"430","1","9590","22"
"16048",34.6153846153846,3.54429822530283,1,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"230","1","7870","17"
"16049",39.9038461538462,3.68647271408337,1,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"1820","5","7860","17"
"16052",72.1153846153846,4.27826740038303,0,0,1,0,0,0,0,1,0,0,39,15.21,59.319,231.3441,"1005","3","7380","14"
"16053",43.0769230769231,3.76298742626766,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2100","7","7270","14"
"16054",32.6923076923077,3.48713981146288,1,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1020","3","9570","22"
"16055",25.4807692307692,3.23792401983889,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"420","1","9170","21"
"16056",40.8653846153846,3.71028336277709,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","9370","22"
"16057",19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"2825","9","9370","22"
"16066",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2320","8","7860","17"
"16067",21.5384615384615,3.06984024570771,1,0,0,0,0,1,0,1,0,0,13,1.69,2.197,2.8561,"430","1","7460","14"
"16071",27.4038461538462,3.31068337412132,1,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0.4096,"1220","3","9170","21"
"16073",29.9145299145299,3.39834431267975,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"40","1","7470","14"
"16074",43.2692307692308,3.76744177661704,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"1360","4","7290","14"
"16075",26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"5860","17","9470","22"
"16077",56.8910256410256,4.04113760709408,0,0,0,0,1,0,0,1,0,0,14,1.96,2.744,3.8416,"5240","17","7380","14"
"16081",20.6730769230769,3.02883222198034,0,0,0,0,0,1,0,1,0,0,36,12.96,46.656,167.9616,"1760","5","9590","22"
"16082",76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"2100","7","7270","14"
"16087",26.9230769230769,3.29298379702192,0,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0.4096,"60","1","9190","21"
"16088",25,3.2188758248682,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"726","2","8370","18"
"16091",108.173076923077,4.68373250849119,0,0,0,0,1,0,0,1,0,0,22,4.84,10.648,23.4256,"100","1","9370","22"
"16094",12.0192307692308,2.48650793115497,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1860","5","7460","14"
"16095",33.6538461538462,3.51612734833613,1,0,0,1,0,0,0,1,0,0,18,3.24,5.832,10.4976,"4510","15","8980","21"
"16096",17.7884615384615,2.878550018931,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"5700","17","9370","22"
"16097",33.6538461538462,3.51612734833613,1,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"725","2","7380","14"
"16098",76.9230769230769,4.3428059215206,0,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"2100","7","7270","14"
"16099",26.4957264957265,3.27698345567548,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2100","7","7270","14"
"16102",25.3846153846154,3.23414329699899,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"120","1","7390","14"
"16103",76.007326007326,4.33082973047388,1,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,"710","2","7390","14"
"16106",42.6573426573427,3.7531994199015,0,0,0,0,0,1,0,1,0,0,8,0.64,0.512,0.4096,"2100","7","7270","14"
"16108",27.5641025641026,3.31651429443212,1,0,0,0,0,1,0,1,0,0,6,0.36,0.216,0.1296,"430","1","9370","22"
"16111",38.4615384615385,3.64965874096066,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"2100","7","9590","22"
"16118",29.8076923076923,3.39476649133186,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"4110","13","8680","20"
"16119",48.0769230769231,3.87280229227486,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"1240","3","7390","14"
"16120",25.4807692307692,3.23792401983889,0,0,0,0,0,1,0,1,0,0,27,7.29,19.683,53.1441,"2010","6","8370","18"
"16124",32.0512820512821,3.4673371841667,0,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"850","2","9590","22"
"16128",26.0416666666667,3.25969781938846,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"1220","3","7460","14"
"16131",33.6538461538462,3.51612734833613,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"650","2","7870","17"
"16154",34.965034965035,3.55434856115633,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"735","2","6480","11"
"16155",32.0512820512821,3.4673371841667,0,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"740","2","8660","20"
"16166",16.6420118343195,2.8119303315896,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"4830","16","9590","22"
"16173",30.3418803418803,3.41252894767171,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"4110","13","8680","20"
"16180",30.7692307692308,3.42651518964645,0,0,0,0,0,1,0,1,0,0,33,10.89,35.937,118.5921,"1800","5","9570","22"
"16182",31.1850311850312,3.43993820997859,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"100","1","7270","14"
"16183",46.1538461538462,3.83198029775461,0,0,0,0,0,1,0,1,0,0,15,2.25,3.375,5.0625,"650","2","9590","22"
"16191",20.8333333333333,3.03655426807425,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"2145","7","7270","14"
"16210",14.4230769230769,2.66882948794893,0,0,0,0,0,1,0,1,0,0,28,7.84,21.952,61.4656,"8810","21","3080","6"
"16216",15.3846153846154,2.7333680090865,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"7240","20","8880","21"
"16220",25,3.2188758248682,1,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"430","1","9480","22"
"16230",19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,33,10.89,35.937,118.5921,"4700","16","4870","9"
"16247",31.25,3.44201937618241,1,0,0,1,0,0,0,1,0,0,19,3.61,6.859,13.0321,"230","1","7890","17"
"16258",9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,31,9.61,29.791,92.3521,"9620","22","3570","6"
"16261",23.0769230769231,3.13883311719466,0,0,0,1,0,0,0,1,0,0,15,2.25,3.375,5.0625,"3610","11","8270","18"
"16267",18.1818181818182,2.90042209374967,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"2300","8","7860","17"
"16288",12.9807692307692,2.5634689722911,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"4700","16","5380","9"
"16293",15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,1,0,0,34,11.56,39.304,133.6336,"5400","17","7970","18"
"16294",57.6923076923077,4.05512384906882,0,0,0,0,1,0,0,1,0,0,10,1,1,1,"1020","3","7380","14"
"16303",12.9807692307692,2.5634689722911,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"3930","12","7870","17"
"16320",24.0384615384615,3.17965511171492,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"7010","20","9570","22"
"16321",9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"4220","14","5380","9"
"16328",11.7307692307692,2.46221523858593,0,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"9130","22","7180","13"
"16330",18.8034188034188,2.93403870454865,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"800","2","7280","14"
"16338",9.50673076923077,2.25200004976171,0,0,1,0,0,0,0,1,0,0,17,2.89,4.913,8.3521,"6420","19","770","4"
"16354",15.3846153846154,2.7333680090865,1,0,0,0,1,0,0,1,0,0,40,16,64,256,"530","2","7570","15"
"16358",28.4615384615385,3.34855364817673,0,0,0,1,0,0,0,1,0,0,11.5,1.3225,1.520875,1.74900625,"4850","16","4470","8"
"16360",19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"2310","8","7860","17"
"16364",13.3076923076923,2.58834223703624,0,0,0,0,0,1,0,1,0,0,2,0.04,0.008,0.0016,"1450","4","7870","17"
"16365",21.875,3.08534443224368,1,0,1,0,0,0,0,1,0,0,24,5.76,13.824,33.1776,"5700","17","8190","18"
"16399",10.5769230769231,2.35867455964509,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"9610","22","4670","9"
"16405",10.3950103950104,2.34132592131048,0,0,0,0,1,0,0,1,0,0,38,14.44,54.872,208.5136,"4040","13","8680","20"
"16420",11.5384615384615,2.44568593663472,1,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"5620","17","4970","9"
"16448",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,11,1.21,1.331,1.4641,"3230","10","8080","18"
"16449",19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"850","2","6890","12"
"16450",15.5925155925156,2.74679102941864,1,0,0,0,1,0,0,1,0,0,40,16,64,256,"4830","16","7670","16"
"16453",28.0665280665281,3.33457769432076,1,0,0,0,1,0,0,1,0,0,10,1,1,1,"5700","17","7980","18"
"16454",33.6538461538462,3.51612734833613,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"800","2","6890","12"
"16472",25.6410256410256,3.24419363285249,0,0,0,1,0,0,0,1,0,0,33.5,11.2225,37.595375,125.94450625,"4850","16","4265","7"
"16481",31.25,3.44201937618241,0,0,1,0,0,0,0,1,0,0,38,14.44,54.872,208.5136,"1e+05","5","1090","5"
"16484",43.2692307692308,3.76744177661704,1,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,"3255","10","9470","22"
"16502",7.69230769230769,2.04022082852655,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"4700","16","4770","9"
"16503",31.7307692307692,3.4572868483132,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"1010","3","6990","12"
"16515",9.87525987525988,2.29003262692293,0,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,"4720","16","8590","19"
"16516",5.7,1.7404661748405,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"4760","16","5570","9"
"16519",4.43461538461538,1.48944088925353,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"9620","22","7590","16"
"16523",12.9807692307692,2.5634689722911,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"5000","17","7970","18"
"16526",24.05,3.18013499655177,0,0,1,0,0,0,0,1,0,0,36,12.96,46.656,167.9616,"6520","19","3680","6"
"16538",3.60576923076923,1.28253512682904,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2900","9","6590","11"
"16541",24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,"1105","3","7380","14"
"16553",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"2300","8","7860","17"
"16557",37.0192307692308,3.61143752814046,1,0,0,1,0,0,0,1,0,0,34.5,11.9025,41.063625,141.66950625,"530","2","7290","14"
"16579",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"7200","20","8770","21"
"16589",36.0576923076923,3.58512021982308,0,0,0,1,0,0,0,1,0,0,29,8.41,24.389,70.7281,"6420","19","770","4"
"16590",7.21153846153846,1.97568230738898,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"5400","17","6990","12"
"16591",4.80769230769231,1.57021719928082,0,1,0,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"4020","13","8680","20"
"16592",8.65384615384615,2.15800386418294,0,0,1,0,0,0,0,1,0,0,21,4.41,9.261,19.4481,"6230","19","770","4"
"16596",4.1958041958042,1.43408502495624,1,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"310","1","8680","20"
"16599",13.4615384615385,2.59983661646198,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"7220","20","770","4"
"16600",11.5384615384615,2.44568593663472,1,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"4760","16","4870","9"
"16616",16.2393162393162,2.78743523035678,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"3850","12","9470","22"
"16623",8.46153846153846,2.13553100833088,0,0,1,0,0,0,0,1,0,0,16,2.56,4.096,6.5536,"1e+05","22","8190","18"
"16632",61.5384615384615,4.11966237020639,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"10","1","6672","11"
"16649",13.1410256410256,2.57573906488292,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"310","1","8680","20"
"16650",16.3461538461538,2.79399263090294,0,0,0,1,0,0,0,1,0,0,16,2.56,4.096,6.5536,"310","1","8680","20"
"16654",22.2222222222222,3.10109278921182,1,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"820","2","9170","21"
"16658",59.4405594405594,4.0849768122185,0,0,0,0,0,1,0,1,0,0,26,6.76,17.576,45.6976,"800","2","9570","22"
"16661",67.3076923076923,4.20927452889608,0,0,0,0,0,1,0,1,0,0,18,3.24,5.832,10.4976,"2100","7","6970","12"
"16663",45.2991452991453,3.81328816474246,0,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"3060","10","8190","18"
"16664",12.6373626373626,2.53665771484045,0,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,"2200","8","7870","17"
"16665",43.2692307692308,3.76744177661704,0,0,0,1,0,0,0,1,0,0,39.5,15.6025,61.629875,243.43800625,"2840","9","7380","14"
"16672",28.6324786324786,3.35454169002136,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"1105","3","7380","14"
"16673",26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2100","7","7270","14"
"16676",34.6153846153846,3.54429822530283,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"800","2","7280","14"
"16681",53.8461538461538,3.98613097758187,1,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,"110","1","9590","22"
"16689",57.6923076923077,4.05512384906882,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"2840","9","9490","22"
"16690",13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,1,0,0,18,3.24,5.832,10.4976,"5420","17","7870","17"
"16699",47.6923076923077,3.8647701205776,1,0,0,1,0,0,0,1,0,0,25.5,6.5025,16.581375,42.28250625,"2016","6","9480","22"
"16701",28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,1,0,0,34,11.56,39.304,133.6336,"800","2","4670","9"
"16707",31.25,3.44201937618241,1,0,0,0,0,1,0,1,0,0,9,0.81,0.729,0.6561,"2000","6","7870","17"
"16713",48.0769230769231,3.87280229227486,1,0,0,0,1,0,0,1,0,0,37,13.69,50.653,187.4161,"430","1","7460","14"
"16720",10.5769230769231,2.35867455964509,0,0,0,1,0,0,0,1,0,0,8,0.64,0.512,0.4096,"9000","22","7860","17"
"16723",13.7362637362637,2.6200393237795,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"5000","17","8590","19"
"16726",19.1163003663004,2.95054139341421,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1020","3","7380","14"
"16730",7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,29,8.41,24.389,70.7281,"1050","3","7380","14"
"16737",47.2027972027972,3.85445315360667,1,0,0,1,0,0,0,1,0,0,35.5,12.6025,44.738875,158.82300625,"10","1","9170","21"
"16742",21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"3930","12","7680","16"
"16743",23.0769230769231,3.13883311719466,1,0,0,0,0,1,0,1,0,0,1,0.01,0.001,1e-04,"1820","5","9370","22"
"16744",45.1923076923077,3.81092688855678,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"1220","3","7380","14"
"16753",5.76923076923077,1.75253875607477,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4720","16","4990","9"
"16757",45.6730769230769,3.82150899788731,1,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"1220","3","9370","22"
"16770",14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"5860","17","7080","13"
"16812",36.0576923076923,3.58512021982308,0,0,0,0,1,0,0,1,0,0,31,9.61,29.791,92.3521,"1360","4","7290","14"
"16821",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"7200","20","7080","13"
"16822",86.5384615384615,4.46058895717698,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1107","3","7460","14"
"16823",14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,1,0,0,9,0.81,0.729,0.6561,"3255","10","7970","18"
"16824",23.7854251012146,3.16907300238438,1,0,0,1,0,0,0,1,0,0,20,4,8,16,"5120","17","9470","22"
"16827",16.8278846153846,2.82303730900074,0,0,1,0,0,0,0,1,0,0,11,1.21,1.331,1.4641,"6260","19","770","4"
"16833",24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"310","1","8680","20"
"16841",17.5,2.86220088092947,0,0,1,0,0,0,0,1,0,0,14,1.96,2.744,3.8416,"220","1","770","4"
"16843",15.9340659340659,2.76845932889777,1,0,0,1,0,0,0,1,0,0,14,1.96,2.744,3.8416,"3640","11","7980","18"
"16844",20.1923076923077,3.00530172457014,0,0,1,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"9600","22","6170","10"
"16852",21.25,3.05635689537043,0,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"1020","3","7860","17"
"16853",15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"3850","12","9470","22"
"16863",62.7450980392157,4.13908045606349,0,0,0,0,0,1,0,1,0,0,26,6.76,17.576,45.6976,"1020","3","7390","14"
"16872",16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"2340","8","770","4"
"16876",20.1923076923077,3.00530172457014,0,0,1,0,0,0,0,1,0,0,33,10.89,35.937,118.5921,"1e+05","19","770","4"
"16885",24.3589743589744,3.19290033846494,0,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,"1300","4","7290","14"
"16886",23.5042735042735,3.15718225586286,1,0,0,0,0,1,0,1,0,0,5,0.25,0.125,0.0625,"2630","9","7370","14"
"16889",37.6923076923077,3.62945603364314,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"1530","4","9570","22"
"16890",24.1258741258741,3.1832848797655,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"430","1","7290","14"
"16905",23.3173076923077,3.14919590423021,0,0,0,1,0,0,0,1,0,0,17,2.89,4.913,8.3521,"430","1","7770","16"
"16907",8.65384615384615,2.15800386418294,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4600","15","8470","18"
"16909",36.1057692307692,3.58645266505686,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"7200","20","8770","21"
"16914",30.7692307692308,3.42651518964645,0,0,1,0,0,0,0,1,0,0,37,13.69,50.653,187.4161,"4850","16","4090","7"
"16915",23.4615384615385,3.15536241914587,0,0,0,1,0,0,0,1,0,0,29.5,8.7025,25.672375,75.73350625,"6220","19","770","4"
"16924",9.61538461538461,2.26336437984076,1,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,"3600","11","8270","18"
"16934",7.45192307692308,2.00847213021197,0,0,1,0,0,0,0,1,0,0,18,3.24,5.832,10.4976,"7330","20","570","3"
"16952",9.35550935550935,2.23596540565265,0,0,1,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,"4720","16","5070","9"
"16963",10.5,2.35137525716348,0,0,0,1,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,"4610","15","8170","18"
"16969",15.1821862348178,2.72012278233648,1,0,0,1,0,0,0,1,0,0,8,0.64,0.512,0.4096,"740","2","7870","17"
"16971",31.25,3.44201937618241,0,0,0,0,1,0,0,1,0,0,27,7.29,19.683,53.1441,"1410","4","7290","14"
"16973",8.65384615384615,2.15800386418294,1,0,0,1,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,"3600","11","8170","18"
"16974",26.4423076923077,3.27496529151924,0,0,0,1,0,0,0,1,0,0,41.5,17.2225,71.473375,296.61450625,"6320","19","770","4"
"16978",31.25,3.44201937618241,1,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"800","2","8190","18"
"16989",13.7362637362637,2.6200393237795,1,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"4700","16","5390","9"
